date,pressure_d_term.value,pressure_i_term.value,pressure_p_term.value
3/12/2022 8:43:27.206000000 PM,312.4498596191406,0.05692321062088013,-0.998378574848175
3/12/2022 8:43:27.306000000 PM,336.8018493652344,-0.044128771871328354,-0.9990258812904358
3/12/2022 8:43:27.407000000 PM,-333.0922546386719,-0.1437467783689499,-0.9896144270896912
3/12/2022 8:43:27.508000000 PM,-157.92767333984375,-0.2434317171573639,-0.9699180126190186
3/12/2022 8:43:27.610000000 PM,-99.27835845947266,-0.3403700590133667,-0.9402914643287659
3/12/2022 8:43:27.712000000 PM,0,0.7706820368766785,1219.43359375
3/12/2022 8:43:27.714000000 PM,0,2.9461514949798584,1219.43359375
3/12/2022 8:43:27.716000000 PM,0,5.24844217300415,1219.43359375
3/12/2022 8:43:27.720000000 PM,0,9.804245948791504,1219.43359375
3/12/2022 8:43:27.724000000 PM,-0.14383074641227722,14.514039993286133,1231.640625
3/12/2022 8:43:27.727000000 PM,45.33394241333008,19.233686447143555,1231.640625
3/12/2022 8:43:27.731000000 PM,36.8105354309082,23.88704490661621,1219.43359375
3/12/2022 8:43:27.735000000 PM,10.651814460754395,28.550159454345703,1219.43359375
3/12/2022 8:43:27.740000000 PM,0.010614942759275436,33.269805908203125,1231.640625
3/12/2022 8:43:27.743000000 PM,-21.256786346435547,37.93292236328125,1219.43359375
3/12/2022 8:43:27.747000000 PM,-21.258195877075195,42.59603500366211,1219.43359375
3/12/2022 8:43:27.751000000 PM,10.64112377166748,47.30582809448242,1231.640625
3/12/2022 8:43:27.755000000 PM,31.91170883178711,52.06230545043945,1243.84765625
3/12/2022 8:43:27.758000000 PM,10.640067100524902,56.67873764038086,1207.2265625
3/12/2022 8:43:27.762000000 PM,0,61.36136245727539,1219.43359375
3/12/2022 8:43:27.766000000 PM,-0.0021194627042859793,66.1078872680664,1243.84765625
3/12/2022 8:43:27.769000000 PM,-0.014841169118881226,70.80783081054688,1231.640625
3/12/2022 8:43:27.773000000 PM,-0.026514405384659767,75.52747344970703,1231.640625
3/12/2022 8:43:27.777000000 PM,63.81591796875,80.19058990478516,1219.43359375
3/12/2022 8:43:27.782000000 PM,-10.66978931427002,84.85369873046875,1219.43359375
3/12/2022 8:43:27.785000000 PM,-63.799015045166016,89.56348419189453,1231.640625
3/12/2022 8:43:27.789000000 PM,-10.6329927444458,94.27327728271484,1231.640625
3/12/2022 8:43:27.793000000 PM,-0.010606476105749607,98.93638610839844,1219.43359375
3/12/2022 8:43:27.797000000 PM,21.274816513061523,103.65603637695312,1231.640625
3/12/2022 8:43:27.800000000 PM,21.271635055541992,108.36582946777344,1231.640625
3/12/2022 8:43:27.804000000 PM,0.008474472910165787,113.07561492919922,1231.640625
3/12/2022 8:43:27.808000000 PM,-0.008474471047520638,117.73872375488281,1219.43359375
3/12/2022 8:43:27.812000000 PM,0.013773755170404911,122.4115982055664,1219.43359375
3/12/2022 8:43:27.815000000 PM,-21.24690055847168,127.15811920166016,1243.84765625
3/12/2022 8:43:27.819000000 PM,10.612139701843262,131.86790466308594,1231.640625
3/12/2022 8:43:27.824000000 PM,10.594819068908691,136.53102111816406,1219.43359375
3/12/2022 8:43:27.827000000 PM,21.267385482788086,141.2407989501953,1231.640625
3/12/2022 8:43:27.831000000 PM,10.634398460388184,145.96044921875,1231.640625
3/12/2022 8:43:27.835000000 PM,-31.880952835083008,150.6702423095703,1231.640625
3/12/2022 8:43:27.839000000 PM,-265.9983215332031,154.16636657714844,914.2578125
3/12/2022 8:43:27.842000000 PM,-530.9744262695312,158.82948303222656,1219.43359375
3/12/2022 8:43:27.846000000 PM,-308.0906066894531,163.49258422851562,1219.43359375
3/12/2022 8:43:27.850000000 PM,-31.928638458251953,168.20237731933594,1231.640625
3/12/2022 8:43:27.854000000 PM,340.04541015625,173.24945068359375,1317.08984375
3/12/2022 8:43:27.857000000 PM,977.6538696289062,177.90281677246094,1219.43359375
3/12/2022 8:43:27.861000000 PM,74.4057388305664,182.52891540527344,1207.2265625
3/12/2022 8:43:27.866000000 PM,-63.69197082519531,187.052001953125,1182.8125
3/12/2022 8:43:27.870000000 PM,-286.78515625,191.3038787841797,1109.5703125
3/12/2022 8:43:27.873000000 PM,-488.5544128417969,195.91065979003906,1207.2265625
3/12/2022 8:43:27.877000000 PM,-84.9713134765625,200.66712951660156,1243.84765625
3/12/2022 8:43:27.881000000 PM,138.0513153076172,205.5169677734375,1268.26171875
3/12/2022 8:43:27.885000000 PM,425.12103271484375,210.7511749267578,1365.91796875
3/12/2022 8:43:27.888000000 PM,743.9982299804688,216.0677947998047,1390.33203125
3/12/2022 8:43:27.892000000 PM,435.19818115234375,220.72116088867188,1219.43359375
3/12/2022 8:43:27.896000000 PM,138.4795379638672,225.83628845214844,1329.296875
3/12/2022 8:43:27.899000000 PM,-42.17940902709961,230.5728759765625,1243.84765625
3/12/2022 8:43:27.903000000 PM,-392.7645568847656,235.23599243164062,1219.43359375
3/12/2022 8:43:27.907000000 PM,-371.404052734375,240.14276123046875,1280.46875
3/12/2022 8:43:27.912000000 PM,21.60318374633789,244.85255432128906,1231.640625
3/12/2022 8:43:27.915000000 PM,-233.748291015625,249.50592041015625,1219.43359375
3/12/2022 8:43:27.919000000 PM,-31.767608642578125,254.26239013671875,1243.84765625
3/12/2022 8:43:27.923000000 PM,0.1069684624671936,258.9721984863281,1231.640625
3/12/2022 8:43:27.927000000 PM,-106.28703308105469,263.7386169433594,1243.84765625
3/12/2022 8:43:27.930000000 PM,21.193199157714844,268.4017333984375,1219.43359375
3/12/2022 8:43:27.934000000 PM,21.29618263244629,273.158203125,1243.84765625
3/12/2022 8:43:27.938000000 PM,-10.60192584991455,277.9147033691406,1243.84765625
3/12/2022 8:43:27.942000000 PM,21.20100212097168,282.63433837890625,1231.640625
3/12/2022 8:43:27.945000000 PM,-0.008460383862257004,287.380859375,1243.84765625
3/12/2022 8:43:27.949000000 PM,42.45026779174805,292.1004943847656,1231.640625
3/12/2022 8:43:27.954000000 PM,-31.87339210510254,296.810302734375,1231.640625
3/12/2022 8:43:27.958000000 PM,-53.17832946777344,301.4267272949219,1207.2265625
3/12/2022 8:43:27.961000000 PM,-53.03241729736328,306.13653564453125,1231.640625
3/12/2022 8:43:27.965000000 PM,-53.06094741821289,310.8463439941406,1231.640625
3/12/2022 8:43:27.969000000 PM,-266.51507568359375,314.3891296386719,926.46484375
3/12/2022 8:43:27.972000000 PM,-519.42236328125,319.0668640136719,1219.43359375
3/12/2022 8:43:27.976000000 PM,-350.0091247558594,323.2034912109375,1085.15625
3/12/2022 8:43:27.980000000 PM,-318.0063171386719,327.6799011230469,1170.60546875
3/12/2022 8:43:27.984000000 PM,21.37538719177246,332.3527526855469,1219.43359375
3/12/2022 8:43:27.987000000 PM,946.33203125,337.99615478515625,1475.78125
3/12/2022 8:43:27.991000000 PM,444.9238586425781,342.1457824707031,1085.15625
3/12/2022 8:43:27.996000000 PM,382.14276123046875,346.80889892578125,1219.43359375
3/12/2022 8:43:28.000000000 PM,-106.26516723632812,350.96722412109375,1085.15625
3/12/2022 8:43:28.003000000 PM,-444.84619140625,355.6770324707031,1231.640625
3/12/2022 8:43:28.007000000 PM,-583.4451904296875,360.6202392578125,1292.67578125
3/12/2022 8:43:28.011000000 PM,498.4185791015625,365.3201904296875,1231.640625
3/12/2022 8:43:28.015000000 PM,211.8375701904297,370.0299987792969,1231.640625
3/12/2022 8:43:28.018000000 PM,361.0795593261719,374.65606689453125,1207.2265625
3/12/2022 8:43:28.022000000 PM,-105.99459838867188,379.3191833496094,1219.43359375
3/12/2022 8:43:28.026000000 PM,-190.83352661132812,384.08563232421875,1243.84765625
3/12/2022 8:43:28.029000000 PM,-10.717214584350586,388.6923828125,1207.2265625
3/12/2022 8:43:28.033000000 PM,-21.21535873413086,393.3554992675781,1219.43359375
3/12/2022 8:43:28.038000000 PM,42.632774353027344,398.11199951171875,1243.84765625
3/12/2022 8:43:28.042000000 PM,31.882644653320312,402.82177734375,1231.640625
3/12/2022 8:43:28.045000000 PM,-0.05074840411543846,407.5315856933594,1231.640625
3/12/2022 8:43:28.049000000 PM,63.58883285522461,412.2044677734375,1219.43359375
3/12/2022 8:43:28.053000000 PM,10.73127555847168,416.9609375,1243.84765625
3/12/2022 8:43:28.057000000 PM,-42.562828063964844,421.577392578125,1207.2265625
3/12/2022 8:43:28.060000000 PM,-42.39651870727539,426.2405090332031,1219.43359375
3/12/2022 8:43:28.064000000 PM,-31.738014221191406,430.9503173828125,1231.640625
3/12/2022 8:43:28.068000000 PM,10.667994499206543,435.66009521484375,1231.640625
3/12/2022 8:43:28.072000000 PM,-32.00914764404297,440.28619384765625,1207.2265625
3/12/2022 8:43:28.075000000 PM,31.881519317626953,444.98614501953125,1231.640625
3/12/2022 8:43:28.080000000 PM,-0.032707542181015015,449.6590270996094,1219.43359375
3/12/2022 8:43:28.084000000 PM,-10.518842697143555,454.4154968261719,1243.84765625
3/12/2022 8:43:28.087000000 PM,21.025390625,459.07861328125,1219.43359375
3/12/2022 8:43:28.091000000 PM,53.048095703125,463.7884216308594,1231.640625
3/12/2022 8:43:28.095000000 PM,-21.338542938232422,468.4048767089844,1207.2265625
3/12/2022 8:43:28.099000000 PM,-85.08661651611328,472.8345947265625,1158.3984375
3/12/2022 8:43:28.102000000 PM,-169.3186492919922,477.5444030761719,1231.640625
3/12/2022 8:43:28.106000000 PM,-42.30592727661133,482.20751953125,1219.43359375
3/12/2022 8:43:28.110000000 PM,-21.35059356689453,486.8239440917969,1207.2265625
3/12/2022 8:43:28.114000000 PM,74.21271514892578,491.5435791015625,1231.640625
3/12/2022 8:43:28.117000000 PM,169.71766662597656,496.2533874511719,1231.640625
3/12/2022 8:43:28.122000000 PM,21.25834083557129,501.0098571777344,1243.84765625
3/12/2022 8:43:28.126000000 PM,74.06742095947266,505.71966552734375,1231.640625
3/12/2022 8:43:28.130000000 PM,74.17002868652344,510.4393005371094,1231.640625
3/12/2022 8:43:28.133000000 PM,-21.346755981445312,515.0557250976562,1207.2265625
3/12/2022 8:43:28.137000000 PM,-42.126216888427734,519.8222045898438,1243.84765625
3/12/2022 8:43:28.141000000 PM,-42.425987243652344,524.4755249023438,1219.43359375
3/12/2022 8:43:28.145000000 PM,-21.202774047851562,529.138671875,1219.43359375
3/12/2022 8:43:28.148000000 PM,-31.88528823852539,533.755126953125,1207.2265625
3/12/2022 8:43:28.152000000 PM,0.2656491696834564,538.4649047851562,1231.640625
3/12/2022 8:43:28.156000000 PM,-20.999528884887695,543.278076171875,1256.0546875
3/12/2022 8:43:28.159000000 PM,73.95791625976562,547.9314575195312,1219.43359375
3/12/2022 8:43:28.163000000 PM,42.28852081298828,552.5946044921875,1219.43359375
3/12/2022 8:43:28.168000000 PM,21.28560447692871,557.2576904296875,1219.43359375
3/12/2022 8:43:28.172000000 PM,-63.44145965576172,561.9306030273438,1219.43359375
3/12/2022 8:43:28.175000000 PM,-95.36473083496094,566.5936889648438,1219.43359375
3/12/2022 8:43:28.179000000 PM,21.344409942626953,571.3501586914062,1243.84765625
3/12/2022 8:43:28.183000000 PM,52.8829231262207,576.0599975585938,1231.640625
3/12/2022 8:43:28.187000000 PM,63.55521011352539,580.8363647460938,1243.84765625
3/12/2022 8:43:28.190000000 PM,74.12654876708984,585.5728759765625,1243.84765625
3/12/2022 8:43:28.194000000 PM,52.909080505371094,590.2925415039062,1231.640625
3/12/2022 8:43:28.198000000 PM,-21.226543426513672,594.9924926757812,1231.640625
3/12/2022 8:43:28.202000000 PM,-31.91547203063965,599.6282348632812,1207.2265625
3/12/2022 8:43:28.205000000 PM,-84.66747283935547,604.3282470703125,1231.640625
3/12/2022 8:43:28.210000000 PM,-63.60380554199219,608.9913330078125,1219.43359375
3/12/2022 8:43:28.214000000 PM,-42.50855255126953,613.6077880859375,1207.2265625
3/12/2022 8:43:28.218000000 PM,-42.37858200073242,618.2708740234375,1219.43359375
3/12/2022 8:43:28.221000000 PM,21.351646423339844,622.980712890625,1231.640625
3/12/2022 8:43:28.225000000 PM,0,627.6904907226562,1231.640625
3/12/2022 8:43:28.229000000 PM,-85.94678497314453,631.79345703125,1072.94921875
3/12/2022 8:43:28.232000000 PM,-189.5880584716797,636.5648803710938,1243.84765625
3/12/2022 8:43:28.236000000 PM,-30.737075805664062,641.5132446289062,1292.67578125
3/12/2022 8:43:28.240000000 PM,105.64019012451172,646.1665649414062,1219.43359375
3/12/2022 8:43:28.244000000 PM,265.0555419921875,651.3072509765625,1341.50390625
3/12/2022 8:43:28.247000000 PM,571.446533203125,655.9605712890625,1219.43359375
3/12/2022 8:43:28.252000000 PM,-53.253971099853516,660.483642578125,1182.8125
3/12/2022 8:43:28.256000000 PM,-286.0833740234375,665.0067138671875,1182.8125
3/12/2022 8:43:28.260000000 PM,-189.64356994628906,669.7263793945312,1231.640625
3/12/2022 8:43:28.263000000 PM,-338.94866943359375,674.3427734375,1207.2265625
3/12/2022 8:43:28.267000000 PM,10.458978652954102,678.9591674804688,1207.2265625
3/12/2022 8:43:28.271000000 PM,116.70586395263672,683.7156372070312,1243.84765625
3/12/2022 8:43:28.275000000 PM,127.12560272216797,688.4254150390625,1231.640625
3/12/2022 8:43:28.278000000 PM,20.964624404907227,693.0885620117188,1219.43359375
3/12/2022 8:43:28.282000000 PM,52.88134765625,697.7516479492188,1219.43359375
3/12/2022 8:43:28.286000000 PM,53.43381118774414,702.6116333007812,1268.26171875
3/12/2022 8:43:28.289000000 PM,42.360511779785156,707.40478515625,1256.0546875
3/12/2022 8:43:28.294000000 PM,159.15432739257812,712.46240234375,1317.08984375
3/12/2022 8:43:28.298000000 PM,211.00686645507812,717.1622924804688,1231.640625
3/12/2022 8:43:28.302000000 PM,84.73330688476562,721.9187622070312,1243.84765625
3/12/2022 8:43:28.305000000 PM,-105.86815643310547,726.5916748046875,1219.43359375
3/12/2022 8:43:28.309000000 PM,-137.0205535888672,731.3381958007812,1243.84765625
3/12/2022 8:43:28.313000000 PM,-222.6147918701172,736.0013427734375,1219.43359375
3/12/2022 8:43:28.317000000 PM,-21.11050033569336,740.7111206054688,1231.640625
3/12/2022 8:43:28.320000000 PM,-53.193782806396484,745.3275146484375,1207.2265625
3/12/2022 8:43:28.324000000 PM,-20.959590911865234,750.0471801757812,1231.640625
3/12/2022 8:43:28.328000000 PM,-52.95568084716797,754.7103271484375,1219.43359375
3/12/2022 8:43:28.332000000 PM,-10.671451568603516,759.3363647460938,1207.2265625
